6/6/2012 8:27,Fallout 3,One-Man Scouting Party,Silver
6/6/2012 8:34,Fallout 3,Doesn't Play Well with Others,Bronze
6/8/2012 3:35,Fallout 3,Mercenary,Bronze
6/8/2012 3:56,Fallout 3,Reaver,Bronze
6/9/2012 4:56,Fallout 3,Pinnacle of Survival,Bronze
6/9/2012 5:07,Fallout 3,Harbinger of War,Bronze
6/9/2012 5:07,Fallout 3,Platinum Trophy,Platinum
6/9/2012 21:15,Star Wars: The Force Unleashed 2,Unleashed,Bronze
6/9/2012 21:20,Star Wars: The Force Unleashed 2,Crack the Sky,Bronze
6/12/2012 17:04,Fallout: New Vegas,Come Fly With Me,Bronze
6/12/2012 18:13,Fallout: New Vegas,That Lucky Old Sun,Bronze
6/12/2012 20:36,Fallout: New Vegas,G.I. Blues,Bronze
6/13/2012 4:54,Fallout: New Vegas,You Run Barter Town,Bronze
6/13/2012 6:00,Fallout: New Vegas,Walker of the Mojave,Bronze
6/13/2012 6:42,Fallout: New Vegas,Volare!,Bronze
6/14/2012 6:54,Fallout: New Vegas,Lead Dealer,Bronze
6/14/2012 7:55,Fallout: New Vegas,Outstanding Orator,Bronze
6/15/2012 6:41,Fallout: New Vegas,Up and Comer,Silver
6/15/2012 9:27,Fallout: New Vegas,You'll Know It When It Happens,Bronze
6/15/2012 9:28,Fallout: New Vegas,Master of the Arsenal,Silver
6/16/2012 4:58,Fallout: New Vegas,Wild Card,Silver
6/16/2012 5:23,Fallout: New Vegas,"No Gods, No Masters",Bronze
6/16/2012 5:47,Fallout: New Vegas,One Armed Bandit,Bronze
6/16/2012 5:51,Fallout: New Vegas,Double Down,Bronze
6/16/2012 6:03,Fallout: New Vegas,Little Wheel,Bronze
6/17/2012 2:28,Fallout: New Vegas,Spinal-Tapped!,Bronze
6/17/2012 2:32,Fallout: New Vegas,Blast Mastery,Bronze
6/17/2012 2:46,Fallout: New Vegas,Old-Tyme Brawler,Bronze
6/17/2012 3:35,Fallout: New Vegas,Love the Bomb,Bronze
6/17/2012 23:23,Fallout: New Vegas,Cardiac Arrest!,Bronze
6/17/2012 23:38,Fallout: New Vegas,No Tumbler Fumbler,Bronze
6/17/2012 23:47,Fallout: New Vegas,New Vegas Samurai,Bronze
6/18/2012 3:42,Fallout: New Vegas,Curios and Relics,Bronze
6/18/2012 4:10,Fallout: New Vegas,The Boss,Silver
6/18/2012 4:28,Fallout: New Vegas,Make up your Mind,Bronze
6/18/2012 5:04,Fallout: New Vegas,Making Friends,Silver
6/18/2012 18:47,Fallout: New Vegas,Outsmarted,Gold
6/20/2012 8:55,Fallout: New Vegas,Mod Machine,Bronze
6/20/2012 19:18,Fallout: New Vegas,Globe Trotter,Silver
6/21/2012 1:26,Fallout: New Vegas,When We Remembered Zion,Bronze
6/21/2012 4:34,Fallout: New Vegas,Master of the Mojave,Silver
6/21/2012 4:43,Fallout: New Vegas,Restore Our Fortunes,Silver
6/26/2012 3:00,Fallout: New Vegas,In a Foreign Land,Bronze
6/26/2012 3:39,Fallout: New Vegas,O Daughter of Babylon,Silver
6/26/2012 4:07,Fallout: New Vegas,Talent Pool,Bronze
6/26/2012 17:25,Fallout: New Vegas,Hack the Mojave,Bronze
6/26/2012 17:35,Fallout: New Vegas,The Whole Gang's Here,Silver
6/26/2012 19:12,Fallout: New Vegas,The Courier Who Broke the Bank,Silver
6/26/2012 20:37,Fallout: New Vegas,Know When to Fold Them,Bronze
6/28/2012 6:07,The Elder Scrolls V: Skyrim,Golden Touch,Silver
6/28/2012 17:05,The Elder Scrolls V: Skyrim,Master,Silver
6/29/2012 1:45,The Elder Scrolls V: Skyrim,Oblivion Walker,Silver
6/29/2012 1:45,The Elder Scrolls V: Skyrim,Platinum Trophy,Platinum
6/29/2012 5:14,Fallout: New Vegas,The House Always Wins,Silver
6/29/2012 5:38,Fallout: New Vegas,All or Nothing,Bronze
7/11/2012 1:20,The Sims 3 Pets,Sim’s Best Friend,Bronze
7/11/2012 17:26,The Sims 3 Pets,Where'd You Get That!?,Bronze
7/11/2012 18:02,The Sims 3 Pets,Mass Hysteria,Bronze
7/11/2012 19:49,The Sims 3 Pets,Yoink!,Bronze
7/11/2012 21:55,The Sims 3 Pets,Have You Seen This Pet?,Bronze
7/15/2012 2:44,Rocksmith,Slide Puzzle,Bronze
7/25/2012 2:26,Naruto Shippuden: Ultimate Ninja Storm 2 (PS3),Stealthy Akatsuki,Bronze
7/26/2012 19:54,Red Dead Redemption,Spurred to Victory,Bronze
7/27/2012 23:26,The Sims 3 Pets,Doggie Duties,Bronze
7/28/2012 3:41,The Sims 3 Pets,Search and Rescue,Bronze
8/2/2012 3:05,The Sims 3 Pets,Mansion Builder,Silver
8/10/2012 2:57,Syndicate,Welcome to EuroCorp,Bronze
8/10/2012 4:26,Syndicate,All Aboard,Bronze
8/10/2012 4:56,Dark Void,Mark of the Adept,Bronze
8/10/2012 4:58,Dark Void,Prologue,Bronze
8/10/2012 5:05,Dark Void,Dear Diary,Bronze
8/10/2012 5:09,Dark Void,Killing Spree,Bronze
8/10/2012 5:25,Dark Void,Crash Site,Bronze
8/10/2012 5:28,Dark Void,The Village,Bronze
8/10/2012 18:37,Dark Void,Spare Parts,Bronze
8/10/2012 18:52,Dark Void,Blue Light Special,Bronze
8/10/2012 18:56,Dark Void,Cliffhanger Killer,Bronze
8/10/2012 19:00,Dark Void,Village Attack,Bronze
8/10/2012 19:07,Dark Void,Rocket Clothesline,Bronze
8/10/2012 19:17,Dark Void,"Rochambeau, I Go First",Bronze
8/10/2012 19:28,Dark Void,Terminal Velocity,Bronze
8/10/2012 19:35,Dark Void,Into the Void,Silver
8/10/2012 19:57,Dark Void,Prophesied One,Bronze
8/10/2012 19:58,Dark Void,Tesla's Apprentice,Bronze
8/10/2012 20:21,Dark Void,The Survivors,Bronze
8/10/2012 20:50,Dark Void,Prison Escape,Bronze
8/10/2012 21:06,Dark Void,Forgot My Tow Cable,Bronze
8/10/2012 21:07,Dark Void,Pack Rat,Silver
8/10/2012 21:11,Dark Void,The Squishy Center,Bronze
8/10/2012 21:12,Dark Void,Breaking Camp,Silver
8/10/2012 21:46,Dark Void,The Devastator,Silver
8/10/2012 22:16,Syndicate,Warpath,Bronze
8/10/2012 22:17,Syndicate,Campaign: EuroCorp,Bronze
8/10/2012 22:20,Syndicate,Linked In,Bronze
8/12/2012 14:49,Syndicate,Gaggle of Guidance,Bronze
8/12/2012 15:14,Syndicate,Campaign: La Ballena,Bronze
8/12/2012 15:28,Syndicate,Make It Snappy,Bronze
8/12/2012 19:57,Dead Island (PS3),Nearly there,Bronze
9/28/2012 3:42,Borderlands 2 (PS3/Vita),First One's Free,Bronze
9/28/2012 4:25,Borderlands 2 (PS3/Vita),How Do I Look?,Bronze
9/28/2012 4:31,Borderlands 2 (PS3/Vita),Not Quite Dead,Bronze
9/29/2012 3:18,Borderlands 2 (PS3/Vita),Dragon Slayer,Bronze
9/29/2012 4:02,Borderlands 2 (PS3/Vita),A Road Less Traveled,Bronze
9/29/2012 4:09,Borderlands 2 (PS3/Vita),New In Town,Bronze
9/29/2012 4:15,Borderlands 2 (PS3/Vita),Better Than You Were,Bronze
9/29/2012 4:33,Borderlands 2 (PS3/Vita),"Up High, Down Low",Bronze
9/29/2012 15:10,Borderlands 2 (PS3/Vita),Token Gesture,Bronze
9/29/2012 15:33,Borderlands 2 (PS3/Vita),An Old Flame,Bronze
9/29/2012 16:24,Borderlands 2 (PS3/Vita),Better Than Money,Bronze
9/30/2012 18:56,Borderlands 2 (PS3/Vita),Bounty Hunter,Bronze
10/1/2012 1:44,Borderlands 2 (PS3/Vita),Build Buster,Bronze
10/1/2012 4:01,Borderlands 2 (PS3/Vita),Tribute To A Vault Hunter,Bronze
10/1/2012 5:33,Borderlands 2 (PS3/Vita),No Man Left Behind,Bronze
10/1/2012 21:06,Borderlands 2 (PS3/Vita),Wilhelm Screamed,Bronze
10/1/2012 21:14,Borderlands 2 (PS3/Vita),Sugar Daddy,Bronze
10/1/2012 21:28,Borderlands 2 (PS3/Vita),Sky's The Limit,Bronze
10/2/2012 1:28,Borderlands 2 (PS3/Vita),What does it mean?,Bronze
10/2/2012 1:40,Borderlands 2 (PS3/Vita),Can See My House From Here,Bronze
10/3/2012 1:32,Borderlands 2 (PS3/Vita),Friendship Rules,Bronze
10/5/2012 2:02,Borderlands 2 (PS3/Vita),"Farewell, Old Girl",Bronze
10/6/2012 3:31,Borderlands 2 (PS3/Vita),Well That Was Easy,Bronze
10/6/2012 3:46,Borderlands 2 (PS3/Vita),"Goliath, Meet David",Bronze
10/6/2012 3:58,Borderlands 2 (PS3/Vita),Got The Band Back Together,Bronze
10/6/2012 19:20,Borderlands 2 (PS3/Vita),Always Improving,Silver
10/7/2012 6:00,Borderlands 2 (PS3/Vita),Urban Explorer,Bronze
10/7/2012 6:24,Borderlands 2 (PS3/Vita),Identity Theft,Silver
10/7/2012 20:22,Borderlands 2 (PS3/Vita),An Angel's Wish,Silver
10/10/2012 3:19,Dishonored,Dishonored,Bronze
10/10/2012 22:32,Dishonored,Excommunication,Bronze
10/11/2012 2:57,Dishonored,Wall of Sparks,Bronze
10/11/2012 4:50,Dishonored,Vanished,Bronze
10/11/2012 21:34,Dishonored,The Escapist,Bronze
10/12/2012 0:59,Dishonored,Creepy Crawly,Bronze
10/12/2012 1:59,Dishonored,Bodyguard,Bronze
10/13/2012 1:51,Dishonored,Alive Without Breath,Bronze
10/13/2012 3:20,Dishonored,Occultist,Bronze
10/13/2012 20:10,Dishonored,Rogue,Bronze
10/15/2012 0:09,Dishonored,Child Care,Bronze
10/15/2012 21:30,Dishonored,Cleaner,Bronze
10/15/2012 22:00,Dishonored,Capturing Genius and Madness,Bronze
10/15/2012 22:00,Dishonored,Surgical,Silver
10/15/2012 22:00,Dishonored,Faceless,Bronze
10/15/2012 22:00,Dishonored,Specter,Bronze
10/15/2012 22:41,Dishonored,Thief,Bronze
10/16/2012 1:15,Borderlands 2 (PS3/Vita),Bombs Away,Silver
10/16/2012 2:09,Borderlands 2 (PS3/Vita),Feels Like The First Time,Bronze
10/16/2012 2:35,Borderlands 2 (PS3/Vita),Knowing Is Half The Battle,Silver
10/16/2012 5:10,Dishonored,Well Mannered,Bronze
10/22/2012 23:58,Borderlands 2 (PS3/Vita),"Cool Story, Bro",Gold
11/3/2012 17:29,Borderlands 2 (PS3/Vita),Phased and Confused,Bronze
11/4/2012 0:17,Borderlands 2 (PS3/Vita),High-Flying Hurler,Bronze
11/9/2012 21:39,Grand Theft Auto IV,Off The Boat,Bronze
11/10/2012 20:58,Grand Theft Auto IV,Driving Mr. Bellic,Bronze
11/10/2012 21:42,Grand Theft Auto IV,Fed The Fish,Bronze
11/11/2012 2:41,Grand Theft Auto IV,Courier Service,Bronze
11/12/2012 4:39,Grand Theft Auto IV,Lowest Point,Bronze
11/12/2012 5:05,Grand Theft Auto IV,Retail Therapy,Bronze
11/12/2012 23:33,Grand Theft Auto IV,One Hundred And Eighty,Bronze
11/20/2012 4:17,Grand Theft Auto IV,Pool Shark,Bronze
11/21/2012 22:28,Grand Theft Auto IV,Order Fulfilled,Bronze
11/22/2012 3:38,Grand Theft Auto IV,That's How We Roll!,Bronze
11/22/2012 4:01,Grand Theft Auto IV,Full Exploration,Bronze
11/23/2012 3:54,Grand Theft Auto IV,Wheelie Rider,Bronze
11/24/2012 19:28,Grand Theft Auto IV,Impossible Trinity,Bronze
11/24/2012 21:56,Grand Theft Auto IV,King of QUB3D,Bronze
11/26/2012 4:51,Grand Theft Auto IV,Assassin's Greed,Bronze
11/26/2012 5:45,Grand Theft Auto IV,Cleaned The Mean Streets,Bronze
11/28/2012 3:02,Grand Theft Auto IV,Half Million,Bronze
11/28/2012 3:53,Grand Theft Auto IV,Walk Free,Bronze
11/28/2012 4:11,Grand Theft Auto IV,Finish Him,Bronze
12/2/2012 18:21,Grand Theft Auto IV,It'll Cost Ya,Bronze
12/2/2012 20:41,Grand Theft Auto IV,Chain Reaction,Bronze
12/2/2012 20:56,Grand Theft Auto IV,That Special Someone,Bronze
12/2/2012 21:08,Grand Theft Auto IV,Gracefully Taken,Bronze
12/2/2012 21:47,Grand Theft Auto IV,Rolled Over,Bronze
12/3/2012 1:01,Grand Theft Auto IV,You Won!,Silver
12/3/2012 1:26,Grand Theft Auto IV,Under The Radar,Bronze
12/10/2012 1:49,Grand Theft Auto IV,Endangered Species,Silver
12/24/2012 7:18,Dishonored,Big Boy,Bronze
12/24/2012 7:30,Dishonored,Political Suicide,Bronze
12/24/2012 7:32,Dishonored,Poetic Justice,Gold
12/24/2012 19:03,Assassin's Creed III,Rude Awakening,Bronze
12/24/2012 20:53,Assassin's Creed III,Whit's fur ye'll no go by ye!,Bronze
12/24/2012 20:58,Assassin's Creed III,Mystery Guest,Bronze
12/26/2012 5:04,Assassin's Creed III,How D'ya Like Them Apples,Bronze
12/26/2012 6:12,Assassin's Creed III,Heroes are Born,Bronze
12/26/2012 6:14,Assassin's Creed III,By Invitation Only,Bronze
12/26/2012 23:52,Mass Effect 3,Enlisted,Bronze
12/27/2012 1:37,Mass Effect 3,Driven,Bronze
12/27/2012 2:32,Mass Effect 3,Bringer of War,Bronze
12/27/2012 3:15,Saints Row: The Third,Dead Presidents,Bronze
12/27/2012 3:35,Saints Row: The Third,The Welcome Wagon,Bronze
12/27/2012 4:19,Saints Row: The Third,A Better Person,Bronze
12/27/2012 6:45,Saints Row: The Third,Shake and Bake,Bronze
12/27/2012 6:45,Saints Row: The Third,Gellin' Like Magellan,Silver
12/27/2012 7:49,Saints Row: The Third,Ow My Balls!,Bronze
12/27/2012 7:50,Saints Row: The Third,"Opulence, You Has It",Bronze
12/27/2012 18:53,Saints Row: The Third,Bo-Duke-En,Bronze
12/27/2012 20:32,Mass Effect 3,A Personal Touch,Bronze
12/27/2012 22:51,Saints Row: The Third,We're Takin' Over,Bronze
12/27/2012 23:21,Saints Row: The Third,Tower Defense,Bronze
12/29/2012 3:55,Saints Row: The Third,The American Dream,Bronze
12/29/2012 5:08,Saints Row: The Third,Go Into the Light,Bronze
12/29/2012 6:41,Saints Row: The Third,Gotta Break Em In,Bronze
12/29/2012 6:52,Saints Row: The Third,Pimped Out Pad,Bronze
12/29/2012 16:44,Saints Row: The Third,Haters Gonna Hate,Bronze
12/29/2012 18:59,Saints Row: The Third,Getting the Goods,Bronze
12/30/2012 6:45,Saints Row: The Third,I Heart Nyte Blayde,Bronze
12/30/2012 20:10,Saints Row: The Third,kill-deckers.exe,Bronze
12/30/2012 20:41,Saints Row: The Third,Titanic Effort,Silver
12/30/2012 21:14,Saints Row: The Third,Once Bitten... Braaaaaaains,Bronze
12/30/2012 21:58,Saints Row: The Third,Murderbrawl 31,Bronze
12/30/2012 22:53,Saints Row: The Third,Gangstas... In Space!,Silver
12/31/2012 8:25,Assassin's Creed III,House Party,Bronze
12/31/2012 22:32,Assassin's Creed III,The Day the Templars Cried,Bronze
12/31/2012 22:41,Assassin's Creed III,Criss Cross,Bronze
1/1/2013 7:32,Assassin's Creed III,Bring Down the House,Bronze
1/1/2013 9:46,Assassin's Creed III,Tumblehome,Bronze
1/2/2013 0:17,Assassin's Creed III,Tea is for Englishmen,Silver
1/2/2013 2:33,Assassin's Creed III,The Whites of Their Eyes,Silver
1/2/2013 3:11,Assassin's Creed III,Blowing in the Wind,Bronze
1/3/2013 20:47,Assassin's Creed III,Multitasking,Bronze
1/3/2013 21:14,Assassin's Creed III,Man of the People,Silver
1/3/2013 23:09,Assassin's Creed III,Caged Wolf,Bronze
1/3/2013 23:20,Assassin's Creed III,Daddy Dearest,Bronze
1/4/2013 3:04,Assassin's Creed III,A Complete Set,Silver
1/4/2013 5:53,Assassin's Creed III,Patent Not Pending,Bronze
1/4/2013 9:15,Assassin's Creed III,Kidd Gloves,Bronze
1/4/2013 21:07,Assassin's Creed III,Two if by Sea,Silver
1/5/2013 3:17,Assassin's Creed III,Circus Act,Bronze
1/5/2013 3:22,Assassin's Creed III,Grim Expectations,Bronze
1/5/2013 3:36,Assassin's Creed III,The End is Nigh,Silver
1/5/2013 5:15,Assassin's Creed III,Magna cum Laude,Bronze
1/5/2013 7:02,Saints Row: The Third,Gender Equality,Bronze
1/5/2013 7:47,Saints Row: The Third,I Do My Own Stunts,Bronze
1/5/2013 8:00,Saints Row: The Third,First Contact,Silver
1/5/2013 8:08,Saints Row: The Third,Pew! Pew! Pew!,Bronze
1/5/2013 8:13,Saints Row: The Third,Warrior Princess,Bronze
1/5/2013 8:24,Saints Row: The Third,Xenaphobe,Bronze
1/5/2013 8:41,Saints Row: The Third,Revenge of the Navigator,Bronze
1/5/2013 8:47,Saints Row: The Third,Do a Barrel Roll!,Bronze
1/5/2013 8:49,Saints Row: The Third,C-List Celebrity,Silver
1/5/2013 9:18,Saints Row: The Third,Public Enemy #1,Silver
1/5/2013 9:19,Saints Row: The Third,Weird Science,Bronze
1/5/2013 11:31,Saints Row: The Third,Hack the Planet,Silver
1/5/2013 11:55,Saints Row: The Third,And Boom Goes the Dynamite,Bronze
1/8/2013 5:45,Assassin's Creed III,Difficult End,Bronze
1/8/2013 6:25,Assassin's Creed III,Perfectionist,Silver
1/8/2013 6:33,Assassin's Creed III,The Sum of Truth,Gold
1/8/2013 7:19,Assassin's Creed III,No Good Deed Goes Unpunished,Silver
1/10/2013 0:01,Mass Effect 3,Recruit,Bronze
1/10/2013 4:11,Mass Effect 3,Shopaholic,Bronze
1/11/2013 4:33,Mass Effect 3,Mobilizer,Bronze
1/12/2013 19:13,Mass Effect 3,Liberator,Bronze
1/12/2013 21:10,Mass Effect 3,Mail Slot,Bronze
1/12/2013 21:20,Mass Effect 3,World Shaker,Bronze
1/12/2013 22:33,Mass Effect 3,Pyromaniac,Bronze
1/12/2013 23:03,Mass Effect 3,Tunnel Rat,Bronze
1/13/2013 6:18,Mass Effect 3,Tourist,Bronze
1/14/2013 2:06,Dishonored,Food Chain,Bronze
1/14/2013 2:35,Dishonored,This is Mine,Bronze
1/15/2013 4:19,Assassin's Creed III,Fin,Silver
1/16/2013 22:08,Assassin's Creed III,Jager Bomb,Bronze
1/18/2013 1:55,Assassin's Creed III,Monopoly Man,Bronze
1/18/2013 2:32,Assassin's Creed III,Predator,Bronze
1/20/2013 3:09,Far Cry 3,First Blood,Bronze
1/20/2013 3:47,Far Cry 3,Bagged and Tagged,Bronze
1/20/2013 3:49,Far Cry 3,Hunter Hunted,Bronze
1/20/2013 3:59,Far Cry 3,Road Trip,Bronze
1/20/2013 4:18,Far Cry 3,Unheard,Bronze
1/20/2013 5:17,Far Cry 3,Artsy Craftsy,Bronze
1/20/2013 5:32,Far Cry 3,Magic Mushroom,Bronze
1/20/2013 5:34,Far Cry 3,Inked Up,Bronze
1/20/2013 20:39,Far Cry 3,Rebel With a Cause,Bronze
1/20/2013 21:42,Far Cry 3,Jungle Journal,Silver
1/21/2013 4:05,Far Cry 3,In Cold Blood,Bronze
1/21/2013 4:47,Far Cry 3,Poacher,Bronze
1/21/2013 5:50,Far Cry 3,Money to Burn,Bronze
1/21/2013 5:54,Far Cry 3,Island Paparazzi,Bronze
1/21/2013 6:30,Far Cry 3,Worst Date Ever,Bronze
1/21/2013 18:40,Far Cry 3,One of Us,Bronze
1/21/2013 20:03,Far Cry 3,Free Fall,Bronze
1/21/2013 20:36,Far Cry 3,Hands Off My Stoner,Bronze
1/21/2013 21:04,Far Cry 3,Rock Always Wins,Bronze
1/21/2013 21:59,Far Cry 3,Full Bars,Silver
1/21/2013 23:02,Uncharted: Drake's Fortune,First Treasure,Bronze
1/21/2013 23:05,Uncharted: Drake's Fortune,10 Headshots,Bronze
1/21/2013 23:07,Uncharted: Drake's Fortune,Headshot Expert,Bronze
1/22/2013 2:28,Uncharted: Drake's Fortune,50 Kills: PM - 9mm,Bronze
1/22/2013 2:33,Uncharted: Drake's Fortune,30 Headshots,Bronze
1/22/2013 4:06,Uncharted: Drake's Fortune,Hangman,Bronze
1/22/2013 4:53,Uncharted: Drake's Fortune,Brutal Brawler,Bronze
1/22/2013 5:06,Uncharted: Drake's Fortune,Beginner Fortune Hunter,Bronze
1/22/2013 5:29,Uncharted: Drake's Fortune,100 Headshots,Silver
1/22/2013 5:56,Uncharted: Drake's Fortune,50 Kills: AK-47,Bronze
1/23/2013 2:17,Uncharted: Drake's Fortune,Novice Fortune Hunter,Bronze
1/23/2013 2:50,Uncharted: Drake's Fortune,50 Kills: 92FS - 9mm,Bronze
1/23/2013 3:11,Uncharted: Drake's Fortune,Enthusiast Fortune Hunter,Bronze
1/23/2013 4:24,Uncharted: Drake's Fortune,30 Kills: MP40,Bronze
1/24/2013 3:10,Uncharted: Drake's Fortune,20 Kills: Mk-NDI,Bronze
1/24/2013 3:45,Uncharted: Drake's Fortune,50 Kills: M4,Bronze
1/24/2013 3:52,Uncharted: Drake's Fortune,Charted! - Easy,Silver
1/24/2013 3:52,Uncharted: Drake's Fortune,Charted! - Normal,Gold
1/24/2013 3:52,Uncharted: Drake's Fortune,Charted! - Hard,Gold
1/24/2013 4:09,Uncharted: Drake's Fortune,Brutal Expert,Silver
1/25/2013 22:17,Far Cry 3,Needle Exchange,Bronze
1/25/2013 22:45,Far Cry 3,Retake Wallstreet,Bronze
1/25/2013 23:31,Far Cry 3,Have I Told You?,Silver
1/26/2013 0:24,Uncharted: Drake's Fortune,Intermediate Fortune Hunter,Bronze
1/26/2013 0:47,Uncharted: Drake's Fortune,Brutal Slugger,Silver
1/26/2013 1:16,Uncharted: Drake's Fortune,Skilled Fortune Hunter,Bronze
1/27/2013 1:08,Far Cry 3,Improper Use,Bronze
1/27/2013 17:49,Portal 2,High Five,Bronze
1/27/2013 18:16,Portal 2,Team Building,Bronze
1/27/2013 19:10,Portal 2,Wake Up Call,Bronze
1/27/2013 19:34,Portal 2,You Monster,Bronze
1/27/2013 19:38,Portal 2,Undiscouraged,Bronze
1/27/2013 19:49,Portal 2,Drop Box,Silver
1/27/2013 19:53,Portal 2,Preservation of Mass,Bronze
1/27/2013 20:08,Portal 2,Bridge Over Troubling Water,Bronze
1/27/2013 20:59,Portal 2,SaBOTour,Bronze
1/27/2013 21:10,Portal 2,No Hard Feelings,Bronze
1/27/2013 21:13,Portal 2,Scanned Alone,Bronze
1/27/2013 21:26,Portal 2,Stalemate Associate,Bronze
1/27/2013 22:06,Portal 2,Vertically Unchallenged,Bronze
1/27/2013 22:31,Portal 2,Door Prize,Bronze
1/27/2013 22:32,Portal 2,Ship Overboard,Bronze
1/27/2013 22:35,Portal 2,Tater Tote,Bronze
1/27/2013 23:49,Far Cry 3,Taken for Granted,Silver
1/28/2013 4:11,Far Cry 3,Higher Than a Kite,Bronze
2/3/2013 19:00,Portal 2,Stranger Than Friction,Bronze
2/3/2013 19:15,Portal 2,White Out,Bronze
2/3/2013 19:51,Portal 2,Dual Pit Experiment,Bronze
2/3/2013 20:45,Portal 2,Tunnel of Funnel,Bronze
2/3/2013 21:15,Portal 2,The Part Where He Kills You,Bronze
2/3/2013 21:47,Portal 2,Lunacy,Gold
2/3/2013 22:10,Uncharted 2: Among Thieves,First Treasure,Bronze
2/5/2013 2:24,Uncharted 2: Among Thieves,Bare-knuckle Brawler,Bronze
2/5/2013 3:23,Uncharted 2: Among Thieves,Bare-knuckle Slugger,Silver
2/5/2013 4:05,Uncharted 2: Among Thieves,20 Headshots,Bronze
2/5/2013 4:05,Uncharted 2: Among Thieves,Headshot Expert,Bronze
2/5/2013 4:23,Uncharted 2: Among Thieves,30 Kills: Mk-NDI,Bronze
2/5/2013 6:16,Uncharted 2: Among Thieves,Hangman,Bronze
2/5/2013 6:17,Uncharted 2: Among Thieves,50 Kills: 92FS - 9mm,Bronze
2/8/2013 4:16,Uncharted 2: Among Thieves,Apprentice Fortune Hunter,Bronze
2/8/2013 4:50,Uncharted 2: Among Thieves,20 Kills: Pistole,Bronze
2/8/2013 19:58,Uncharted 2: Among Thieves,100 Headshots,Bronze
2/8/2013 20:13,Uncharted 2: Among Thieves,Novice Fortune Hunter,Bronze
2/8/2013 20:25,Uncharted 2: Among Thieves,Triple Dyno-Might!,Bronze
2/8/2013 20:31,Uncharted 2: Among Thieves,Master Ninja,Silver
2/9/2013 21:21,Uncharted 2: Among Thieves,70 Kills: M4,Bronze
2/9/2013 22:19,Uncharted 2: Among Thieves,50 Kills: Dragon Sniper,Bronze
2/9/2013 23:19,Uncharted 2: Among Thieves,Charted! - Hard,Gold
2/9/2013 23:19,Uncharted 2: Among Thieves,Charted! - Normal,Gold
2/9/2013 23:19,Uncharted 2: Among Thieves,Charted! - Easy,Silver
2/16/2013 4:50,Dead Space 3,Stranger in a Strange Land,Bronze
2/16/2013 5:24,Dead Space 3,Space Odyssey,Bronze
2/16/2013 5:42,Far Cry 3,Fearless or Stupid,Bronze
2/16/2013 5:55,Far Cry 3,Aftermarket Junkie,Bronze
2/18/2013 6:20,Far Cry 3,Love the Boom,Bronze
2/18/2013 6:32,Far Cry 3,Deep Cover,Bronze
2/18/2013 6:50,Far Cry 3,Never Saw it Coming,Bronze
2/19/2013 0:53,BioShock (PS3),Hacked a Turret,Bronze
2/19/2013 0:58,BioShock (PS3),Hacked a Security Camera,Bronze
2/19/2013 1:11,BioShock (PS3),Hacked a Vending Machine,Bronze
2/19/2013 3:04,Far Cry 3,Poker Night,Silver
2/19/2013 3:27,Far Cry 3,Fully Inked,Gold
2/19/2013 3:35,Far Cry 3,What a Trip,Gold
2/23/2013 1:41,Saints Row: The Third,Third and 30,Gold
2/23/2013 3:06,BioShock (PS3),Hacked a Safe,Bronze
2/23/2013 3:08,BioShock (PS3),Defeated Dr. Steinman,Bronze
2/23/2013 5:58,Far Cry 3,Toxophilite,Bronze
2/23/2013 6:12,Far Cry 3,The Good Stuff,Bronze
2/23/2013 6:16,Far Cry 3,Let the Trials Begin,Bronze
2/24/2013 18:12,BioShock (PS3),Bought One Slot,Bronze
2/24/2013 19:13,BioShock (PS3),Researched a Splicer,Bronze
2/28/2013 3:39,BioShock (PS3),Quality Research Photo,Bronze
3/3/2013 3:06,Hitman: Absolution,Heavy Burden,Bronze
3/3/2013 3:21,Hitman: Absolution,One of the Guys,Silver
3/3/2013 3:40,Hitman: Absolution,Whoops,Bronze
3/3/2013 3:40,Hitman: Absolution,Kingslayer,Bronze
3/3/2013 3:49,Hitman: Absolution,True Potential,Bronze
3/3/2013 3:49,Hitman: Absolution,Silent Assassin,Silver
3/3/2013 3:49,Hitman: Absolution,Inconspicuous,Bronze
3/3/2013 4:04,Hitman: Absolution,Sandman,Bronze
3/3/2013 4:06,Hitman: Absolution,Chamber of Secrets,Bronze
3/3/2013 19:02,Fallout: New Vegas,Return to Sender,Bronze
3/3/2013 20:41,Hitman: Absolution,Under Wraps,Bronze
3/3/2013 21:00,Hitman: Absolution,Damage Control,Bronze
3/3/2013 21:06,Hitman: Absolution,Rocksteady,Bronze
3/3/2013 21:06,Hitman: Absolution,One With the Shadows,Silver
3/3/2013 21:16,Hitman: Absolution,Catch a Ride,Bronze
3/5/2013 4:57,Hitman: Absolution,Forepost,Bronze
3/6/2013 3:17,Hitman: Absolution,All Bark and no Bite,Bronze
3/6/2013 3:28,Hitman: Absolution,The Bartender Always Knows,Bronze
3/6/2013 3:46,Hitman: Absolution,Signature Weapons,Bronze
3/11/2013 0:20,Syndicate,Augmented Reality,Bronze
3/11/2013 0:28,Syndicate,Golden Handshake,Bronze
3/12/2013 2:46,Demon's Souls (PS3),Flamelurker's Trophy,Bronze
3/12/2013 3:16,Demon's Souls (PS3),Dragon God's Trophy,Silver
3/16/2013 20:09,Mass Effect 3,Giant Killer,Bronze
3/16/2013 20:39,Mass Effect 3,Focused,Bronze
